Testing_Date,Province,Province_Code,District,District_Code,Locality,Locality_Code,Financing,Type,Total_Tests,Positive_Cases
2020-08-06,Buenos Aires,6,Morón,568,VILLA SARMIENTO,10,Private,Private,24,13
2020-08-06,Salta,66,Rosario de la Frontera,140,ROSARIO DE LA FRONTERA,50,Private,Private,2,0
2020-08-06,CABA,2,COMUNA 11,11,VILLA DEL PARQUE,10,Private,Private,59,13
2020-08-06,Buenos Aires,6,Vicente López,861,FLORIDA,10,Public,Municipal,7,2
2020-08-06,Jujuy,38,Dr. Manuel Belgrano,21,SAN SALVADOR DE JUJUY,60,Private,Private,39,5
2020-08-06,Santa Fe,82,Castellanos,21,RAFAELA,310,Private,Private,7,0
2020-08-06,CABA,2,COMUNA 02,2,RECOLETA,10,Public,Municipal,370,102
2020-08-06,Buenos Aires,6,Junín,413,JUNIN,50,Public,Provincial,59,16
2020-08-06,Buenos Aires,6,La Plata,441,LA PLATA,30,Public,Public University,214,85
2020-08-06,Buenos Aires,6,San Isidro,756,MARTINEZ,10,Private,Private,53,13
2020-08-06,Buenos Aires,6,Pergamino,623,PERGAMINO,100,Public,National,69,36
2020-08-06,Santa Fe,82,General López,42,VENADO TUERTO,290,Private,Private,107,24
2020-08-06,Buenos Aires,6,General San Martín,371,CIUDAD DEL LIBERTADOR GENERAL SAN MARTIN,10,Public,Municipal,61,21
2020-08-06,Santa Cruz,78,Deseado,14,CALETA OLIVIA,10,Public,Provincial,14,0
2020-08-06,Buenos Aires,6,San Miguel,760,CAMPO DE MAYO,10,Public,Armed forces,30,24
2020-08-06,Buenos Aires,6,Quilmes,658,BERNAL,10,Private,Private,1,1
2020-08-06,Entre Ríos,30,Paraná,84,PARANA,160,Private,Private,9,3
2020-08-06,CABA,2,COMUNA 05,5,BOEDO,10,Private,Private,279,70
2020-08-06,Mendoza,50,Godoy Cruz,21,GODOY CRUZ,10,Public,Provincial,93,51
2020-08-06,Buenos Aires,6,La Matanza,427,LOMAS DEL MIRADOR,10,Private,Private,10,1
2020-08-06,Buenos Aires,6,Morón,568,VILLA SARMIENTO,10,Public,National,185,105
2020-08-06,Buenos Aires,6,José C. Paz,412,JOSE C. PAZ,10,Public,Municipal,24,24
2020-08-06,Buenos Aires,6,Merlo,539,PONTEVEDRA,10,Public,Municipal,2,1
2020-08-06,CABA,2,COMUNA 06,6,CABALLITO,10,Public,Municipal,155,37
2020-08-06,Buenos Aires,6,San Isidro,756,SAN ISIDRO,10,Private,Private,2,0
2020-08-06,Mendoza,50,Capital City,7,1A. SECCION,10,Private,Private,44,0
2020-08-06,Buenos Aires,6,Esteban Echeverría,260,MONTE GRANDE,10,Private,Private,2,2
2020-08-06,CABA,2,COMUNA 15,15,VILLA CRESPO,10,Private,Private,417,250
2020-08-06,Buenos Aires,6,Tres de Febrero,840,MARTIN CORONADO,10,Private,Private,10,10
2020-08-06,CABA,2,COMUNA 13,13,BELGRANO,10,Private,Private,18,1
2020-08-06,CABA,2,COMUNA 15,15,PARQUE CHAS,10,Public,Municipal,71,33
2020-08-06,Córdoba,14,Capital City,14,CORDOBA,10,Private,Private,155,8
2020-08-06,Buenos Aires,6,Berazategui,91,BERAZATEGUI,10,Public,Municipal,1,0
2020-08-06,Chaco,22,General Güemes,63,JUAN JOSE CASTELLI,60,Public,Provincial,5,1
2020-08-06,Buenos Aires,6,Almirante Brown,28,BURZACO,10,Public,Municipal,3,1
2020-08-06,CABA,2,COMUNA 01,1,CONSTITUCION,10,Private,Private,19,15
2020-08-06,Santa Cruz,78,Güer Aike,21,RIO GALLEGOS,40,Private,Private,24,15
2020-08-06,CABA,2,COMUNA 01,1,RETIRO,10,Private,Private,98,43
2020-08-06,Santa Cruz,78,Lago Argentino,28,EL CALAFATE,10,Public,National,37,13
2020-08-06,CABA,2,COMUNA 04,4,BARRACAS,10,Private,Private,65,30
2020-08-06,CABA,2,COMUNA 06,6,CABALLITO,10,Private,Social Security,3,0
2020-08-06,Buenos Aires,6,Malvinas Argentinas,515,PABLO NOGUES,60,Public,Municipal,44,37
2020-08-06,San Juan,70,Capital City,28,SAN JUAN,10,Public,Provincial,8,1
2020-08-06,Buenos Aires,6,Avellaneda,35,WILDE,10,Private,Private,2,2
2020-08-06,CABA,2,COMUNA 03,3,BALVANERA,10,Private,Private,37,16
2020-08-06,Buenos Aires,6,Berazategui,91,BERAZATEGUI,10,Public,Provincial,17,7
2020-08-06,CABA,2,COMUNA 14,14,PALERMO,10,Public,Municipal,57,28
2020-08-06,Buenos Aires,6,Tigre,805,GENERAL PACHECO,10,Public,Provincial,2,1
2020-08-06,Buenos Aires,6,Morón,568,MORON,10,Private,Private,4,3
2020-08-06,Buenos Aires,6,Lanús,434,VALENTIN ALSINA,10,Public,Provincial,90,73
2020-08-06,Catamarca,10,Capital City,49,SAN FERNANDO DEL VALLE DE CATAMARCA,30,Public,Provincial,28,0
2020-08-06,Chaco,22,Comandante Fernández,21,PRESIDENCIA ROQUE SAENZ PENA,10,Public,Provincial,73,4
2020-08-06,Buenos Aires,6,Escobar,252,MATHEU,10,Public,Municipal,64,25
2020-08-06,CABA,2,COMUNA 04,4,PARQUE PATRICIOS,10,Public,National,1234,552
2020-08-06,CABA,2,COMUNA 14,14,PALERMO,10,Private,Private,1233,600
2020-08-06,Buenos Aires,6,General Pueyrredón,357,MAR DEL PLATA,110,Private,Private,17,17
2020-08-06,Buenos Aires,6,Florencio Varela,274,GOBERNADOR JULIO A. COSTA,10,Public,Provincial,26,17
2020-08-06,Santa Cruz,78,Güer Aike,21,RIO GALLEGOS,40,Public,Provincial,123,31
2020-08-06,La Pampa,42,Capital City,21,SANTA ROSA,20,Public,Provincial,74,3
2020-08-06,Buenos Aires,6,General Rodríguez,364,GENERAL RODRIGUEZ,30,Public,Provincial,16,3
2020-08-06,Buenos Aires,6,Merlo,539,MERLO,10,Private,Private,9,5
2020-08-06,CABA,2,COMUNA 04,4,PARQUE PATRICIOS,10,Public,Armed forces,89,89
2020-08-06,Río Negro,62,Bariloche,21,SAN CARLOS DE BARILOCHE,60,Public,Provincial,128,79
2020-08-06,Buenos Aires,6,Esteban Echeverría,260,MONTE GRANDE,10,Public,Municipal,104,59
2020-08-06,Chubut,26,Escalante,21,COMODORO RIVADAVIA,30,Public,Provincial,28,1
2020-08-06,CABA,2,COMUNA 04,4,PARQUE PATRICIOS,10,Public,Municipal,917,277
2020-08-06,Jujuy,38,Dr. Manuel Belgrano,21,SAN SALVADOR DE JUJUY,60,Public,Provincial,210,85
2020-08-06,Entre Ríos,30,Paraná,84,PARANA,160,Public,Provincial,183,57
2020-08-06,Buenos Aires,6,La Matanza,427,SAN JUSTO,10,Private,Private,7,4
2020-08-06,Chubut,26,Rawson,77,TRELEW,40,Public,Provincial,18,9
2020-08-06,Buenos Aires,6,Hurlingham,408,HURLINGHAM,10,Public,National,246,112
2020-08-06,Mendoza,50,Guaymallén,28,GUAYMALLEN,20,Public,Provincial,66,44
2020-08-06,Mendoza,50,San Rafael,105,SAN RAFAEL  (CIUDAD DE SAN RAFAEL),210,Public,Provincial,10,1
2020-08-06,Jujuy,38,San Pedro,63,LA ESPERANZA,70,Public,Provincial,1,1
2020-08-06,Buenos Aires,6,La Matanza,427,SAN JUSTO,10,Public,Municipal,3,3
2020-08-06,Buenos Aires,6,General Pueyrredón,357,MAR DEL PLATA,110,Public,National,345,98
2020-08-06,CABA,2,COMUNA 02,2,RECOLETA,10,Public,Public University,1283,719
2020-08-06,Buenos Aires,6,Merlo,539,SAN ANTONIO DE PADUA,10,Public,Municipal,78,38
2020-08-06,Misiones,54,Capital City,28,POSADAS (MUNICIPIO DE POSADAS),30,Private,Private,30,0
2020-08-06,Buenos Aires,6,Cañuelas,134,CAÑUELAS,30,Public,National,100,44
2020-08-06,CABA,2,COMUNA 01,1,MONSERRAT,10,Private,Private,3,0
2020-08-06,La Pampa,42,Maracó,105,GENERAL PICO,30,Public,Provincial,27,1
2020-08-06,Buenos Aires,6,San Miguel,760,SAN MIGUEL,10,Private,Private,2,2
2020-08-06,Buenos Aires,6,Escobar,252,MAQUINISTA F. SAVIO ESTE,10,Public,Provincial,30,14
2020-08-06,CABA,2,COMUNA 09,9,LINIERS,10,Public,Municipal,84,35
2020-08-06,Buenos Aires,6,Almirante Brown,28,ADROGUE,10,Public,Municipal,16,8
2020-08-06,CABA,2,COMUNA 06,6,CABALLITO,10,Public,Armed forces,40,10
2020-08-06,Buenos Aires,6,La Matanza,427,RAMOS MEJIA,10,Private,Private,54,19
2020-08-06,CABA,2,COMUNA 12,12,VILLA URQUIZA,10,Private,Private,2,0
2020-08-06,Buenos Aires,6,Escobar,252,GARIN,10,Public,Municipal,8,4
2020-08-06,Buenos Aires,6,La Matanza,427,SAN JUSTO,10,Public,National,48,29
2020-08-06,Buenos Aires,6,Quilmes,658,SAN FRANCISCO SOLANO,10,Public,Municipal,7,5
2020-08-06,Buenos Aires,6,Esteban Echeverría,260,MONTE GRANDE,10,Public,National,1,1
2020-08-06,CABA,2,COMUNA 13,13,COLEGIALES,10,Private,Private,1,1
2020-08-06,Chaco,22,San Fernando,140,RESISTENCIA,60,Private,Private,27,5
2020-08-06,Buenos Aires,6,Presidente Perón,648,GUERNICA,10,Private,Private,6,5
2020-08-06,Buenos Aires,6,Mercedes,532,MERCEDES,20,Public,Provincial,50,8
2020-08-06,Neuquén,58,Confluencia,35,NEUQUEN,70,Private,Private,12,9
2020-08-06,Formosa,34,Formosa,14,FORMOSA,20,Public,Provincial,152,0
2020-08-06,Buenos Aires,6,Quilmes,658,BERNAL,10,Public,National,165,105
2020-08-06,Chaco,22,San Fernando,140,RESISTENCIA,60,Public,National,104,23
2020-08-06,CABA,2,COMUNA 03,3,BALVANERA,10,Private,Social Security,38,22
2020-08-06,Córdoba,14,Punilla,91,VILLA CARLOS PAZ,250,Public,Municipal,1,0
2020-08-06,Buenos Aires,6,General Pueyrredón,357,MAR DEL PLATA,110,Public,Provincial,28,3
2020-08-06,Buenos Aires,6,San Miguel,760,SAN MIGUEL,10,Public,Municipal,8,3
2020-08-06,Río Negro,62,General Roca,42,VILLA REGINA,560,Public,Provincial,1,1
2020-08-06,Santa Cruz,78,Deseado,14,CALETA OLIVIA,10,Private,Private,5,0
2020-08-06,Neuquén,58,Confluencia,35,NEUQUEN,70,Public,Provincial,123,35
2020-08-06,Mendoza,50,Capital City,7,6A. SECCION,10,Public,Public University,2,0
2020-08-07,Buenos Aires,6,Vicente López,861,FLORIDA,10,Public,Municipal,11,1
2020-08-07,CABA,2,COMUNA 14,14,PALERMO,10,Private,Private,1235,598
2020-08-07,Buenos Aires,6,Florencio Varela,274,VILLA VATTEONE,10,Public,Provincial,52,20
2020-08-07,Buenos Aires,6,Escobar,252,MAQUINISTA F. SAVIO ESTE,10,Public,Provincial,16,3
2020-08-07,Río Negro,62,Adolfo Alsina,7,VIEDMA,90,Public,Provincial,74,46
2020-08-07,Córdoba,14,Capital City,14,CORDOBA,10,Private,Private,201,14
2020-08-07,Buenos Aires,6,Morón,568,VILLA SARMIENTO,10,Public,National,241,136
2020-08-07,Buenos Aires,6,Lobería,476,LOBERIA,30,Private,Private,3,0
2020-08-07,Buenos Aires,6,La Plata,441,LA PLATA,30,Public,Public University,344,166
2020-08-07,Buenos Aires,6,Esteban Echeverría,260,MONTE GRANDE,10,Public,National,3,3
2020-08-07,Buenos Aires,6,Malvinas Argentinas,515,PABLO NOGUES,60,Public,Municipal,279,107
2020-08-07,Buenos Aires,6,San Miguel,760,SAN MIGUEL,10,Private,Private,8,1
2020-08-07,Buenos Aires,6,Lanús,434,LANUS ESTE,10,Public,Provincial,1,1
2020-08-07,Santa Fe,82,La Capital,63,SANTA FE,170,Public,Provincial,93,21
2020-08-07,Buenos Aires,6,Junín,413,JUNIN,50,Public,Provincial,50,19
2020-08-07,Buenos Aires,6,Lomas de Zamora,490,TEMPERLEY,10,Public,Provincial,56,37
2020-08-07,Buenos Aires,6,Morón,568,HAEDO,10,Private,Private,1,1
2020-08-07,Buenos Aires,6,Tigre,805,TIGRE,10,Public,Municipal,13,6
2020-08-07,Buenos Aires,6,Bahía Blanca,56,BAHIA BLANCA,10,Private,Private,236,105
2020-08-07,Chubut,26,Rawson,77,TRELEW,40,Public,Provincial,62,3
2020-08-07,Río Negro,62,General Roca,42,GENERAL ROCA,450,Public,Provincial,50,16
2020-08-07,Buenos Aires,6,Avellaneda,35,AVELLANEDA,10,Public,Provincial,1,1
2020-08-07,Buenos Aires,6,Berazategui,91,JUAN MARIA GUTIERREZ,10,Private,Private,1,1
2020-08-07,Buenos Aires,6,Cañuelas,134,CAÑUELAS,30,Public,National,43,17
2020-08-07,Buenos Aires,6,San Miguel,760,SAN MIGUEL,10,Public,Municipal,6,5
2020-08-07,Río Negro,62,Avellaneda,14,CHOELE CHOEL,40,Public,Provincial,2,0
2020-08-07,Buenos Aires,6,Almirante Brown,28,BURZACO,10,Public,Municipal,11,11
2020-08-07,Santiago del Estero,86,Capital City,49,SANTIAGO DEL ESTERO,110,Public,Provincial,137,13
2020-08-07,CABA,2,COMUNA 07,7,FLORES,10,Private,Private,198,149
2020-08-07,CABA,2,COMUNA 11,11,VILLA DEVOTO,10,Public,Municipal,34,7
2020-08-07,Buenos Aires,6,Bahía Blanca,56,BAHIA BLANCA,10,Public,Provincial,75,17
2020-08-07,Chubut,26,Escalante,21,COMODORO RIVADAVIA,30,Public,Provincial,25,3
2020-08-07,Jujuy,38,Dr. Manuel Belgrano,21,SAN SALVADOR DE JUJUY,60,Private,Private,20,4
2020-08-07,Buenos Aires,6,General San Martín,371,CIUDAD DEL LIBERTADOR GENERAL SAN MARTIN,10,Public,Municipal,49,26
2020-08-07,San Luis,74,La Capital,56,SAN LUIS,150,Public,Provincial,17,0
2020-08-07,Misiones,54,Capital City,28,POSADAS (MUNICIPIO DE POSADAS),30,Public,Provincial,8,0
2020-08-07,CABA,2,COMUNA 15,15,VILLA CRESPO,10,Private,Private,549,256
2020-08-07,CABA,2,COMUNA 03,3,BALVANERA,10,Public,Municipal,128,36
2020-08-07,Jujuy,38,Dr. Manuel Belgrano,21,SAN SALVADOR DE JUJUY,60,Public,Provincial,296,119
2020-08-07,Mendoza,50,Godoy Cruz,21,GODOY CRUZ,10,Public,Provincial,110,42
2020-08-07,Buenos Aires,6,La Matanza,427,SAN JUSTO,10,Public,National,55,28
2020-08-07,CABA,2,COMUNA 05,5,ALMAGRO,10,Private,Private,800,289
2020-08-07,La Rioja,46,Capital City,14,LA RIOJA,10,Public,Provincial,103,40
2020-08-07,Buenos Aires,6,Tres Arroyos,833,TRES ARROYOS,100,Public,Municipal,1,0
2020-08-07,Chubut,26,Rawson,77,RAWSON,30,Public,Provincial,1,0
2020-08-07,Buenos Aires,6,Presidente Perón,648,GUERNICA,10,Private,Private,4,3
2020-08-07,Neuquén,58,Confluencia,35,NEUQUEN,70,Public,Provincial,180,43
2020-08-07,CABA,2,COMUNA 04,4,BARRACAS,10,Private,Private,90,26
2020-08-07,Salta,66,Capital City,28,SALTA,50,Public,Provincial,121,34
2020-08-07,Chaco,22,San Fernando,140,RESISTENCIA,60,Public,Provincial,268,26
2020-08-07,Buenos Aires,6,Berazategui,91,BERAZATEGUI,10,Public,Municipal,3,2
2020-08-07,Buenos Aires,6,Florencio Varela,274,FLORENCIO VARELA,10,Private,Mixed,309,141
2020-08-07,Mendoza,50,Guaymallén,28,GUAYMALLEN,20,Public,Provincial,63,41
2020-08-07,Buenos Aires,6,Berazategui,91,BERAZATEGUI,10,Public,Provincial,11,7
2020-08-07,Chaco,22,Comandante Fernández,21,PRESIDENCIA ROQUE SAENZ PENA,10,Public,Provincial,63,15
2020-08-07,Chaco,22,Bermejo,14,LAS PALMAS,40,Public,Provincial,1,0
2020-08-07,Buenos Aires,6,San Isidro,756,ACASSUSO,10,Private,Private,2,2
2020-08-07,Tucumán,90,Capital City,84,SAN MIGUEL DE TUCUMAN,10,Private,Private,8,0
2020-08-07,CABA,2,COMUNA 05,5,ALMAGRO,10,Private,Social Security,17,5
2020-08-07,CABA,2,COMUNA 02,2,RECOLETA,10,Private,Private,1341,702
2020-08-07,CABA,2,COMUNA 04,4,PARQUE PATRICIOS,10,Private,Private,93,26
2020-08-07,CABA,2,COMUNA 14,14,PALERMO,10,Public,Armed forces,33,16
2020-08-07,Jujuy,38,Palpalá ,42,PALPALA,40,Private,Private,4,4
2020-08-07,Río Negro,62,Conesa,28,GENERAL CONESA,20,Public,Provincial,4,4
2020-08-07,Chaco,22,Maipú,91,TRES ISLETAS,10,Public,Provincial,1,1
2020-08-07,Río Negro,62,General Roca,42,GENERAL ROCA,450,Private,Private,2,1
2020-08-07,CABA,2,COMUNA 01,1,RETIRO,10,Private,Private,33,11
2020-08-07,Río Negro,62,Bariloche,21,SAN CARLOS DE BARILOCHE,60,Public,Provincial,151,15
2020-08-07,CABA,2,COMUNA 04,4,BARRACAS,10,Public,Municipal,316,80
2020-08-07,Buenos Aires,6,San Isidro,756,MARTINEZ,10,Private,Private,1,0
2020-08-07,Buenos Aires,6,Morón,568,VILLA SARMIENTO,10,Private,Private,14,4
2020-08-07,Mendoza,50,Capital City,7,7A. SECCION,10,Public,Provincial,105,20
2020-08-07,Tucumán,90,Capital City,84,SAN MIGUEL DE TUCUMAN,10,Public,Provincial,120,14
2020-08-07,CABA,2,COMUNA 06,6,CABALLITO,10,Public,Armed forces,38,18
2020-08-07,Buenos Aires,6,Moreno,560,PASO DEL REY,10,Public,Provincial,31,28
2020-08-07,Río Negro,62,General Roca,42,CIPOLLETTI,400,Public,Provincial,39,14
2020-08-07,Córdoba,14,Río Cuarto,98,RIO CUARTO,230,Private,Private,2,0
2020-08-07,Tierra del Fuego,94,Ushuaia,14,USHUAIA,20,Private,Private,1,1
2020-08-07,Buenos Aires,6,General San Martín,371,GENERAL SAN MARTÍN,10,Public,Provincial,167,109
2020-08-07,CABA,2,COMUNA 04,4,BOCA,10,Public,Municipal,87,22
2020-08-07,Buenos Aires,6,Avellaneda,35,SARANDI,10,Public,Provincial,22,16
2020-08-07,CABA,2,COMUNA 07,7,PARQUE CHACABUCO,10,Private,Private,8,7
2020-08-07,Santa Cruz,78,Güer Aike,21,RIO GALLEGOS,40,Private,Private,30,12
2020-08-07,La Pampa,42,Maracó,105,GENERAL PICO,30,Public,Provincial,27,2
2020-08-07,Buenos Aires,6,La Matanza,427,SAN JUSTO,10,Public,Municipal,4,3
2020-08-07,CABA,2,COMUNA 06,6,CABALLITO,10,Private,Private,11,7
2020-08-07,Santiago del Estero,86,Capital City,49,SANTIAGO DEL ESTERO,110,Private,Private,20,6
2020-08-07,Entre Ríos,30,Paraná,84,PARANA,160,Public,Provincial,123,44
2020-08-07,Buenos Aires,6,Almirante Brown,28,BURZACO,10,Private,Private,1,1
2020-08-07,Buenos Aires,6,Esteban Echeverría,260,MONTE GRANDE,10,Private,Private,1,1
2020-08-07,CABA,2,COMUNA 04,4,PARQUE PATRICIOS,10,Public,National,1389,760
2020-08-07,Jujuy,38,Ledesma,35,FRAILE PINTADO,60,Public,Provincial,5,5
2020-08-07,CABA,2,COMUNA 07,7,FLORES,10,Public,Municipal,180,66
2020-08-07,Santa Fe,82,Rosario,84,ROSARIO,270,Public,Municipal,366,73
2020-08-07,Buenos Aires,6,Pilar,638,PRESIDENTE DERQUI,40,Private,Private,13,13
2020-08-07,Santa Fe,82,General López,42,VENADO TUERTO,290,Private,Private,84,36
2020-08-07,CABA,2,COMUNA 14,14,PALERMO,10,Public,Municipal,63,17
2020-08-07,CABA,2,COMUNA 04,4,PARQUE PATRICIOS,10,Public,Municipal,848,226
2020-08-07,Buenos Aires,6,Avellaneda,35,WILDE,10,Private,Private,3,3
2020-08-07,CABA,2,COMUNA 09,9,LINIERS,10,Public,Municipal,80,32
2020-08-07,Río Negro,62,General Roca,42,INGENIERO LUIS A. HUERGO,460,Public,Provincial,1,1
2020-08-07,Buenos Aires,6,General Pueyrredón,357,MAR DEL PLATA,110,Public,National,309,81
2020-08-07,Buenos Aires,6,Lomas de Zamora,490,LOMAS DE ZAMORA,10,Private,Private,57,28
2020-08-07,CABA,2,COMUNA 05,5,BOEDO,10,Private,Private,262,121
2020-08-07,CABA,2,COMUNA 02,2,RECOLETA,10,Public,Public University,1597,943
2020-08-07,CABA,2,COMUNA 13,13,BELGRANO,10,Private,Private,8,0
2020-08-07,Entre Ríos,30,Paraná,84,PARANA,160,Private,Private,8,1
2020-08-07,Mendoza,50,Capital City,7,3A. SECCION,10,Public,Provincial,63,15
2020-08-07,Buenos Aires,6,La Plata,441,LA PLATA,30,Public,Provincial,382,176
2020-08-07,CABA,2,COMUNA 15,15,PARQUE CHAS,10,Public,Municipal,39,21
2020-08-07,Buenos Aires,6,Hurlingham,408,HURLINGHAM,10,Private,Private,2,2
2020-08-07,Corrientes,18,Capital City,21,CORRIENTES,20,Public,Provincial,19,0
2020-08-07,CABA,2,COMUNA 12,12,SAAVEDRA,10,Private,Private,5,0
2020-08-07,Mendoza,50,San Rafael,105,SAN RAFAEL  (CIUDAD DE SAN RAFAEL),210,Public,Provincial,10,0
2020-08-07,Mendoza,50,Capital City,7,1A. SECCION,10,Private,Private,49,5
2020-08-07,Buenos Aires,6,Escobar,252,GARIN,10,Public,Municipal,46,14
2020-08-07,Buenos Aires,6,Lomas de Zamora,490,BANFIELD,10,Private,Private,8,8
2020-08-07,Buenos Aires,6,Pergamino,623,PERGAMINO,100,Public,National,94,36
2020-08-07,Buenos Aires,6,La Matanza,427,SAN JUSTO,10,Private,Private,3,2
2020-08-07,CABA,2,COMUNA 06,6,CABALLITO,10,Public,Municipal,173,47
2020-08-07,Buenos Aires,6,Quilmes,658,VILLA LA FLORIDA,10,Public,Provincial,10,4
2020-08-07,Buenos Aires,6,Mercedes,532,MERCEDES,20,Public,Provincial,39,5
2020-08-07,CABA,2,COMUNA 11,11,VILLA DEL PARQUE,10,Private,Private,73,17
2020-08-07,CABA,2,COMUNA 01,1,MONSERRAT,10,Private,Private,5,1
2020-08-07,Formosa,34,Formosa,14,FORMOSA,20,Public,Provincial,157,0
2020-08-07,La Rioja,46,Capital City,14,LA RIOJA,10,Public,Public University,1,0
2020-08-07,Buenos Aires,6,La Plata,441,LA PLATA,30,Public,National,49,49
2020-08-07,CABA,2,COMUNA 13,13,COLEGIALES,10,Private,Private,4,4
2020-08-07,Buenos Aires,6,General Pueyrredón,357,MAR DEL PLATA,110,Private,Private,23,23
2020-08-07,Santa Cruz,78,Lago Argentino,28,EL CALAFATE,10,Public,National,30,8
2020-08-07,CABA,2,COMUNA 03,3,BALVANERA,10,Private,Social Security,45,13
2020-08-07,Tierra del Fuego,94,Ushuaia,14,USHUAIA,20,Public,Provincial,73,43
2020-08-07,Salta,66,Rosario de la Frontera,140,ROSARIO DE LA FRONTERA,50,Private,Private,2,0
2020-08-07,Buenos Aires,6,Florencio Varela,274,VILLA VATTEONE,10,Private,Private,5,3
2020-08-07,Río Negro,62,General Roca,42,CIPOLLETTI,400,Private,Private,8,8
2020-08-07,Neuquén,58,Confluencia,35,NEUQUEN,70,Private,Private,16,10
2020-08-07,Buenos Aires,6,Luján,497,LUJAN,60,Private,Private,1,0
2020-08-07,Buenos Aires,6,Almirante Brown,28,ADROGUE,10,Public,Municipal,19,4
2020-08-07,CABA,2,COMUNA 04,4,PARQUE PATRICIOS,10,Public,Armed forces,98,98
2020-08-07,CABA,2,COMUNA 02,2,RECOLETA,10,Public,Municipal,380,41
2020-08-07,Buenos Aires,6,Azul,49,AZUL,20,Public,Provincial,68,22
2020-08-07,CABA,2,COMUNA 01,1,CONSTITUCION,10,Private,Private,23,23
2020-08-07,Mendoza,50,General Alvear,14,GENERAL ALVEAR,30,Public,Provincial,1,0
2020-08-07,CABA,2,COMUNA 03,3,BALVANERA,10,Private,Private,79,35
2020-08-07,Buenos Aires,6,La Matanza,427,GREGORIO DE LAFERRERE,10,Public,Municipal,13,5
2020-08-07,Buenos Aires,6,Tandil,791,TANDIL,50,Public,Public University,1,0
2020-08-07,Buenos Aires,6,Escobar,252,MATHEU,10,Public,Municipal,48,14
2020-08-07,Santa Fe,82,Rosario,84,ROSARIO,270,Public,Provincial,70,12
2020-08-07,Buenos Aires,6,La Matanza,427,CIUDAD EVITA,10,Public,Provincial,11,11
2020-08-07,Buenos Aires,6,General Rodríguez,364,GENERAL RODRIGUEZ,30,Public,Provincial,10,3
2020-08-07,Buenos Aires,6,General Pueyrredón,357,MAR DEL PLATA,110,Public,Provincial,22,6
2020-08-07,Mendoza,50,Capital City,7,3A. SECCION,10,Private,Private,8,4
2020-08-07,Buenos Aires,6,Vicente López,861,OLIVOS,10,Private,Private,36,4
2020-08-07,Santa Fe,82,Rosario,84,ROSARIO,270,Private,Private,42,35
2020-08-07,Buenos Aires,6,La Plata,441,LA PLATA,30,Private,Private,175,65
2020-08-07,Buenos Aires,6,General Rodríguez,364,GENERAL RODRIGUEZ,30,Public,National,22,10
2020-08-07,Buenos Aires,6,Merlo,539,LIBERTAD,10,Private,Private,10,9
2020-08-07,Buenos Aires,6,Florencio Varela,274,GOBERNADOR JULIO A. COSTA,10,Public,Provincial,10,5
2020-08-07,San Juan,70,Capital City,28,SAN JUAN,10,Public,Provincial,4,0
2020-08-07,Santa Fe,82,Castellanos,21,RAFAELA,310,Private,Private,36,0
2020-08-07,Buenos Aires,6,Quilmes,658,QUILMES OESTE,10,Private,Private,45,29
2020-08-07,Buenos Aires,6,San Miguel,760,BELLA VISTA,10,Public,Municipal,114,62
2020-08-07,Catamarca,10,Capital City,49,SAN FERNANDO DEL VALLE DE CATAMARCA,30,Public,Provincial,50,0
2020-08-07,Buenos Aires,6,Almirante Brown,28,ADROGUE,10,Private,Private,24,21
2020-08-07,Buenos Aires,6,Esteban Echeverría,260,MONTE GRANDE,10,Public,Municipal,143,66
2020-08-07,CABA,2,COMUNA 12,12,COGHLAN,10,Public,Municipal,29,10
2020-08-07,Salta,66,Capital City,28,SALTA,50,Private,Private,573,111
2020-08-07,Buenos Aires,6,San Isidro,756,ACASSUSO,10,Public,Municipal,90,54
2020-08-07,Buenos Aires,6,San Isidro,756,SAN ISIDRO,10,Private,Private,1,1
2020-08-07,Buenos Aires,6,José C. Paz,412,JOSE C. PAZ,10,Public,Municipal,113,62
2020-08-07,Buenos Aires,6,Ezeiza,270,AEROPUERTO INTERNACIONAL EZEIZA,10,Public,Provincial,37,20
2020-08-07,Santa Cruz,78,Deseado,14,CALETA OLIVIA,10,Public,Provincial,4,0
2020-08-07,La Pampa,42,Caleu Caleu,14,LA ADELA,20,Public,Provincial,1,1
2020-08-07,La Pampa,42,Capital City,21,SANTA ROSA,20,Public,Provincial,49,1
2020-08-07,Buenos Aires,6,Florencio Varela,274,FLORENCIO VARELA,10,Private,Private,23,9
2020-08-07,Buenos Aires,6,La Matanza,427,RAMOS MEJIA,10,Private,Private,67,28
